[DEBUG] main.cpp:25:main(): expectedPointsAmount = 100
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.000s | Y: -0.060m | X: 0.003 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.177
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.870s | Y: 0.000m | X: 0.300 | VY: 0.000 | VX: 0.314 | AY: 0.000 | AX: 0.000 | distance = 0.130

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.880s | Y: 0.000m | X: 0.303 | VY: 0.000 | VX: 0.314 | AY: 0.000 | AX: 0.000 | distance = 0.133

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.890s | Y: 0.000m | X: 0.307 | VY: 0.000 | VX: 0.314 | AY: 0.000 | AX: 0.000 | distance = 0.137

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.900s | Y: 0.000m | X: 0.310 | VY: 0.000 | VX: 0.314 | AY: 0.000 | AX: 0.000 | distance = 0.140

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.910s | Y: 0.000m | X: 0.313 | VY: 0.000 | VX: 0.314 | AY: 0.000 | AX: 0.000 | distance = 0.143

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.920s | Y: 0.000m | X: 0.316 | VY: 0.000 | VX: 0.314 | AY: 0.000 | AX: 0.000 | distance = 0.146

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.930s | Y: 0.000m | X: 0.319 | VY: 0.000 | VX: 0.314 | AY: 0.000 | AX: 0.000 | distance = 0.149

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.940s | Y: 0.000m | X: 0.322 | VY: 0.000 | VX: 0.314 | AY: 0.000 | AX: 0.000 | distance = 0.152

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.950s | Y: 0.000m | X: 0.325 | VY: 0.000 | VX: 0.314 | AY: 0.000 | AX: 0.000 | distance = 0.155

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.960s | Y: 0.000m | X: 0.328 | VY: 0.000 | VX: 0.314 | AY: 0.000 | AX: 0.000 | distance = 0.158

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.970s | Y: 0.000m | X: 0.332 | VY: 0.000 | VX: 0.314 | AY: 0.000 | AX: 0.000 | distance = 0.162

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.980s | Y: 0.000m | X: 0.335 | VY: 0.000 | VX: 0.314 | AY: 0.000 | AX: 0.000 | distance = 0.165

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.990s | Y: 0.000m | X: 0.338 | VY: 0.000 | VX: 0.314 | AY: 0.000 | AX: 0.000 | distance = 0.168

[DEBUG] physicalModel.cpp:93:calculateModel(): amountPoints = 100
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.000s | Y: 0.005m | X: 0.003 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.167

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.010s | Y: 0.005m | X: 0.006 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.164

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.020s | Y: 0.005m | X: 0.009 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.161

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.030s | Y: 0.005m | X: 0.012 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.158

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.040s | Y: 0.005m | X: 0.015 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.155

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.050s | Y: 0.005m | X: 0.018 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.152

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.060s | Y: 0.005m | X: 0.021 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.149

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.070s | Y: 0.005m | X: 0.024 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.146

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.080s | Y: 0.005m | X: 0.027 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.143

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.090s | Y: 0.005m | X: 0.030 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.140

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.100s | Y: 0.005m | X: 0.033 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.137

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.110s | Y: 0.005m | X: 0.036 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.134

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.120s | Y: 0.005m | X: 0.039 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.131

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.130s | Y: 0.005m | X: 0.042 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.128

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.140s | Y: 0.005m | X: 0.045 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.125

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.150s | Y: 0.005m | X: 0.048 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.122

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.160s | Y: 0.005m | X: 0.051 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.119

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.170s | Y: 0.005m | X: 0.054 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.116

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.180s | Y: 0.005m | X: 0.057 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.113

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.190s | Y: 0.005m | X: 0.060 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.110

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.200s | Y: 0.005m | X: 0.063 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.107

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.210s | Y: 0.005m | X: 0.066 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.104

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.220s | Y: 0.005m | X: 0.069 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.101

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.230s | Y: 0.005m | X: 0.072 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.098

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.240s | Y: 0.005m | X: 0.075 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.095

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.250s | Y: 0.005m | X: 0.078 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.092

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.260s | Y: 0.005m | X: 0.081 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.089

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.270s | Y: 0.005m | X: 0.084 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.086

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.280s | Y: 0.005m | X: 0.087 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.083

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.290s | Y: 0.005m | X: 0.090 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.080

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.300s | Y: 0.005m | X: 0.093 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.077

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.310s | Y: 0.005m | X: 0.096 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.074

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.320s | Y: 0.005m | X: 0.099 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.071

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.330s | Y: 0.005m | X: 0.102 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.068

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.340s | Y: 0.005m | X: 0.105 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.065

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.350s | Y: 0.005m | X: 0.108 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.062

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.360s | Y: 0.005m | X: 0.111 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.059

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.370s | Y: 0.005m | X: 0.114 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.056

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.380s | Y: 0.005m | X: 0.117 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.053

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.390s | Y: 0.005m | X: 0.120 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.050

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.400s | Y: 0.005m | X: 0.123 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.047

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.410s | Y: 0.005m | X: 0.126 | VY: -0.003 | VX: 0.331 | AY: 0.000 | AX: 0.000 | distance = 0.044

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.420s | Y: 0.005m | X: 0.130 | VY: -0.007 | VX: 0.359 | AY: 0.000 | AX: 0.000 | distance = 0.040

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.430s | Y: 0.005m | X: 0.134 | VY: -0.010 | VX: 0.386 | AY: 0.000 | AX: 0.000 | distance = 0.037

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.440s | Y: 0.005m | X: 0.138 | VY: -0.013 | VX: 0.409 | AY: 0.000 | AX: 0.000 | distance = 0.032

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.450s | Y: 0.005m | X: 0.142 | VY: -0.016 | VX: 0.430 | AY: 0.000 | AX: 0.000 | distance = 0.028

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.460s | Y: 0.004m | X: 0.147 | VY: -0.019 | VX: 0.448 | AY: 0.000 | AX: 0.000 | distance = 0.024

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.470s | Y: 0.004m | X: 0.151 | VY: -0.022 | VX: 0.464 | AY: 0.000 | AX: 0.000 | distance = 0.019

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.480s | Y: 0.004m | X: 0.156 | VY: -0.024 | VX: 0.476 | AY: 0.000 | AX: 0.000 | distance = 0.014

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.490s | Y: 0.004m | X: 0.161 | VY: -0.027 | VX: 0.485 | AY: 0.000 | AX: 0.000 | distance = 0.010

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.500s | Y: 0.003m | X: 0.166 | VY: -0.029 | VX: 0.491 | AY: 0.000 | AX: 0.000 | distance = 0.005

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.510s | Y: 0.003m | X: 0.171 | VY: -0.031 | VX: 0.494 | AY: 0.000 | AX: 0.000 | distance = 0.003

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.520s | Y: 0.003m | X: 0.176 | VY: -0.033 | VX: 0.493 | AY: 0.000 | AX: 0.000 | distance = 0.006

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.530s | Y: 0.002m | X: 0.181 | VY: -0.035 | VX: 0.490 | AY: 0.000 | AX: 0.000 | distance = 0.011

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.540s | Y: 0.002m | X: 0.185 | VY: -0.037 | VX: 0.483 | AY: 0.000 | AX: 0.000 | distance = 0.016

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.550s | Y: 0.002m | X: 0.190 | VY: -0.038 | VX: 0.473 | AY: 0.000 | AX: 0.000 | distance = 0.020

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.560s | Y: 0.001m | X: 0.195 | VY: -0.039 | VX: 0.460 | AY: 0.000 | AX: 0.000 | distance = 0.025

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.570s | Y: 0.001m | X: 0.199 | VY: -0.040 | VX: 0.443 | AY: 0.000 | AX: 0.000 | distance = 0.029

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.580s | Y: 0.000m | X: 0.203 | VY: -0.040 | VX: 0.424 | AY: 0.000 | AX: 0.000 | distance = 0.033

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.590s | Y: -0.000m | X: 0.207 | VY: -0.040 | VX: 0.402 | AY: 0.000 | AX: 0.000 | distance = 0.037

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.600s | Y: -0.000m | X: 0.211 | VY: -0.040 | VX: 0.378 | AY: 0.000 | AX: 0.000 | distance = 0.041

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.610s | Y: -0.001m | X: 0.215 | VY: -0.040 | VX: 0.351 | AY: 0.000 | AX: 0.000 | distance = 0.045

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.620s | Y: -0.001m | X: 0.218 | VY: -0.040 | VX: 0.322 | AY: 0.000 | AX: 0.000 | distance = 0.048

[DEBUG] physicalModel.cpp:71:calculateModel(): Попал в зону действия поля
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.630s | Y: -0.002m | X: 0.221 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.051

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.640s | Y: -0.002m | X: 0.224 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.054

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.650s | Y: -0.002m | X: 0.227 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.057

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.660s | Y: -0.003m | X: 0.230 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.060

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.670s | Y: -0.003m | X: 0.232 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.063

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.680s | Y: -0.004m | X: 0.235 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.065

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.690s | Y: -0.004m | X: 0.238 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.068

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.700s | Y: -0.004m | X: 0.241 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.071

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.710s | Y: -0.005m | X: 0.244 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.074

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.720s | Y: -0.005m | X: 0.247 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.077

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.730s | Y: -0.006m | X: 0.250 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.080

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.740s | Y: -0.006m | X: 0.253 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.083

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.750s | Y: -0.006m | X: 0.256 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.086

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.760s | Y: -0.007m | X: 0.259 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.089

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.770s | Y: -0.007m | X: 0.261 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.092

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.780s | Y: -0.007m | X: 0.264 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.095

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.790s | Y: -0.008m | X: 0.267 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.098

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.800s | Y: -0.008m | X: 0.270 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.101

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.810s | Y: -0.009m | X: 0.273 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.103

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.820s | Y: -0.009m | X: 0.276 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.106

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.830s | Y: -0.009m | X: 0.279 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.109

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.840s | Y: -0.010m | X: 0.282 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.112

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.850s | Y: -0.010m | X: 0.285 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.115

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.860s | Y: -0.011m | X: 0.288 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.118

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.870s | Y: -0.011m | X: 0.291 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.121

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.880s | Y: -0.011m | X: 0.293 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.124

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.890s | Y: -0.012m | X: 0.296 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.127

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.900s | Y: -0.012m | X: 0.299 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.130

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.910s | Y: -0.012m | X: 0.302 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.133

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.920s | Y: -0.013m | X: 0.305 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.136

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.930s | Y: -0.013m | X: 0.308 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.139

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.940s | Y: -0.014m | X: 0.311 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.142

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.950s | Y: -0.014m | X: 0.314 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.144

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.960s | Y: -0.014m | X: 0.317 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.147

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.970s | Y: -0.015m | X: 0.320 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.150

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.980s | Y: -0.015m | X: 0.322 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.153

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.990s | Y: -0.016m | X: 0.325 | VY: -0.039 | VX: 0.290 | AY: 0.000 | AX: 0.000 | distance = 0.156

[DEBUG] physicalModel.cpp:93:calculateModel(): amountPoints = 100
[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.000s | Y: 0.010m | X: 0.003 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.167

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.010s | Y: 0.010m | X: 0.006 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.164

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.020s | Y: 0.010m | X: 0.009 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.161

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.030s | Y: 0.010m | X: 0.012 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.158

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.040s | Y: 0.010m | X: 0.015 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.155

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.050s | Y: 0.010m | X: 0.018 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.152

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.060s | Y: 0.010m | X: 0.021 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.149

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.070s | Y: 0.010m | X: 0.024 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.146

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.080s | Y: 0.010m | X: 0.027 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.143

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.090s | Y: 0.010m | X: 0.030 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.140

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.100s | Y: 0.010m | X: 0.033 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.137

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.110s | Y: 0.010m | X: 0.036 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.134

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.120s | Y: 0.010m | X: 0.039 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.131

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.130s | Y: 0.010m | X: 0.042 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.128

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.140s | Y: 0.010m | X: 0.045 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.125

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.150s | Y: 0.010m | X: 0.048 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.122

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.160s | Y: 0.010m | X: 0.051 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.119

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.170s | Y: 0.010m | X: 0.054 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.116

[DEBUG] physicalModel.cpp:87:calculateModel(): Time: 0.180s | Y: 0.010m | X: 0.057 | VY: 0.000 | VX: 0.300 | AY: 0.000 | AX: 0.000 | distance = 0.113
